date,time,hour,day,month,day_of_week,is_weekend,temperature,humidity,number_of_people,appliance_usage,previous_consumption,rolling_3h_avg,ac_consumption,refrigerator_consumption,lighting_consumption,laundry_consumption,other_consumption,energy_consumption
2024-02-16,07:00,7,16,2,4,0,10.0,91.6,4,Low,4.01,2.68,0.46,0.21,0.11,0.0,2.96,3.74
2024-02-16,08:00,8,16,2,4,0,10.0,79.0,2,Medium,3.74,3.24,0.62,0.19,0.1,0.0,3.47,4.38
2024-02-16,09:00,9,16,2,4,0,10.7,81.1,1,High,4.38,4.04,0.74,0.21,0.09,0.0,2.32,3.36
2024-02-16,10:00,10,16,2,4,0,11.6,82.2,1,Medium,3.36,3.83,0.46,0.2,0.09,0.0,1.97,2.72
2024-02-16,11:00,11,16,2,4,0,15.7,74.1,1,Medium,2.72,3.49,0.03,0.2,0.09,0.0,1.62,1.94
2024-02-16,12:00,12,16,2,4,0,15.9,77.6,1,Medium,1.94,2.67,0.01,0.19,0.09,0.0,1.72,2.01
2024-02-16,13:00,13,16,2,4,0,13.4,75.8,4,Medium,2.01,2.22,0.27,0.21,0.11,0.0,2.21,2.8
2024-02-16,14:00,14,16,2,4,0,14.1,86.9,3,High,2.8,2.25,0.27,0.21,0.1,0.0,2.79,3.37
2024-02-16,15:00,15,16,2,4,0,16.2,69.8,1,Low,3.37,2.73,0.0,0.2,0.09,0.0,1.5,1.79
2024-02-16,16:00,16,16,2,4,0,15.2,76.6,1,Medium,1.79,2.65,0.08,0.19,0.09,0.0,1.77,2.13
2024-02-16,17:00,17,16,2,4,0,14.3,71.6,1,Low,2.13,2.43,0.13,0.2,0.09,0.0,3.22,3.64
2024-02-16,18:00,18,16,2,4,0,11.7,79.4,2,High,3.64,2.52,0.6,0.19,0.22,0.0,6.01,7.02
2024-02-16,19:00,19,16,2,4,0,10.0,78.6,2,Medium,7.02,4.26,0.62,0.2,0.22,0.0,5.8,6.84
2024-02-16,20:00,20,16,2,4,0,10.3,78.9,3,High,6.84,5.83,0.8,0.19,0.28,0.85,6.37,8.49
2024-02-16,21:00,21,16,2,4,0,10.0,80.8,5,Medium,8.49,7.45,0.62,0.2,0.42,0.0,6.62,7.86
2024-02-16,22:00,22,16,2,4,0,10.0,84.2,5,High,7.86,7.73,0.84,0.21,0.42,0.0,4.92,6.39
2024-02-16,23:00,23,16,2,4,0,10.0,80.1,3,Low,6.39,7.58,0.46,0.21,0.28,0.0,2.63,3.58
2024-02-17,00:00,0,17,2,5,1,10.0,80.3,4,Low,3.58,5.94,0.46,0.19,0.11,0.0,1.92,2.68
2024-02-17,01:00,1,17,2,5,1,10.0,76.7,2,Low,2.68,4.22,0.46,0.19,0.1,0.0,1.23,1.98
2024-02-17,02:00,2,17,2,5,1,10.0,82.8,2,Low,1.98,2.75,0.46,0.2,0.1,0.0,1.03,1.79
2024-02-17,03:00,3,17,2,5,1,10.0,80.1,3,Low,1.79,2.15,0.46,0.22,0.1,0.0,0.79,1.57
2024-02-17,04:00,4,17,2,5,1,10.0,80.2,1,Low,1.57,1.78,0.46,0.2,0.09,0.0,0.73,1.48
2024-02-17,05:00,5,17,2,5,1,10.0,88.2,4,Low,1.48,1.61,0.46,0.2,0.11,0.0,1.37,2.14
2024-02-17,06:00,6,17,2,5,1,10.0,82.4,3,Medium,2.14,1.73,0.62,0.19,0.1,0.0,3.43,4.34
2024-02-17,07:00,7,17,2,5,1,10.0,88.8,4,Medium,4.34,2.65,0.62,0.19,0.11,0.0,3.93,4.85
2024-02-17,08:00,8,17,2,5,1,11.3,82.6,3,Medium,4.85,3.78,0.49,0.22,0.1,0.0,3.84,4.65
2024-02-17,09:00,9,17,2,5,1,12.4,87.1,4,Medium,4.65,4.61,0.37,0.21,0.11,0.0,3.67,4.36
2024-02-17,10:00,10,17,2,5,1,12.0,85.4,3,Low,4.36,4.62,0.31,0.2,0.1,0.0,2.65,3.26
2024-02-17,11:00,11,17,2,5,1,13.0,86.1,2,Medium,3.26,4.09,0.31,0.21,0.1,0.0,2.59,3.21
2024-02-17,12:00,12,17,2,5,1,15.8,77.4,3,Medium,3.21,3.61,0.02,0.2,0.1,0.0,2.95,3.27
2024-02-17,13:00,13,17,2,5,1,16.5,68.9,3,Low,3.27,3.25,0.0,0.19,0.1,0.0,2.08,2.37
2024-02-17,14:00,14,17,2,5,1,14.5,79.7,3,Low,2.37,2.95,0.11,0.2,0.1,0.0,2.19,2.6
2024-02-17,15:00,15,17,2,5,1,15.7,68.4,5,Medium,2.6,2.75,0.03,0.21,0.12,0.0,2.78,3.14
2024-02-17,16:00,16,17,2,5,1,15.8,75.3,4,Medium,3.14,2.7,0.02,0.21,0.11,0.0,3.19,3.53
2024-02-17,17:00,17,17,2,5,1,11.3,88.0,5,Low,3.53,3.09,0.36,0.2,0.12,0.0,3.99,4.67
2024-02-17,18:00,18,17,2,5,1,11.3,84.7,4,High,4.67,3.78,0.66,0.22,0.35,0.0,6.71,7.94
2024-02-17,19:00,19,17,2,5,1,10.7,87.0,1,High,7.94,5.38,0.74,0.22,0.15,0.85,6.05,8.01
2024-02-17,20:00,20,17,2,5,1,10.8,77.5,4,Medium,8.01,6.87,0.54,0.21,0.35,0.0,5.71,6.81
2024-02-17,21:00,21,17,2,5,1,10.0,82.2,4,High,6.81,7.59,0.84,0.2,0.35,0.0,7.57,8.96
2024-02-17,22:00,22,17,2,5,1,10.0,79.4,3,Medium,8.96,7.93,0.62,0.2,0.28,0.0,4.09,5.19
2024-02-17,23:00,23,17,2,5,1,10.0,81.5,3,Medium,5.19,6.99,0.62,0.2,0.28,0.0,2.87,3.97
2024-02-18,00:00,0,18,2,6,1,10.0,83.7,2,Low,3.97,6.04,0.46,0.19,0.1,0.0,1.18,1.93
2024-02-18,01:00,1,18,2,6,1,10.0,94.9,4,Low,1.93,3.7,0.46,0.2,0.11,0.0,1.3,2.07
2024-02-18,02:00,2,18,2,6,1,10.0,80.6,5,Low,2.07,2.66,0.46,0.19,0.12,0.0,1.24,2.01
2024-02-18,03:00,3,18,2,6,1,10.0,79.5,4,Low,2.01,2.0,0.46,0.19,0.11,0.0,1.27,2.03
2024-02-18,04:00,4,18,2,6,1,10.0,78.3,3,Low,2.03,2.04,0.46,0.2,0.1,0.0,1.09,1.85
2024-02-18,05:00,5,18,2,6,1,10.0,81.8,4,Low,1.85,1.96,0.46,0.19,0.11,0.0,1.07,1.83
2024-02-18,06:00,6,18,2,6,1,10.0,84.7,5,Medium,1.83,1.9,0.62,0.21,0.12,0.0,3.67,4.62
2024-02-18,07:00,7,18,2,6,1,10.0,78.5,3,Medium,4.62,2.77,0.62,0.21,0.1,0.0,3.69,4.62
2024-02-18,08:00,8,18,2,6,1,10.0,81.8,4,Medium,4.62,3.69,0.62,0.22,0.11,0.0,4.19,5.14
2024-02-18,09:00,9,18,2,6,1,10.9,89.7,5,Medium,5.14,4.79,0.53,0.21,0.12,0.0,3.89,4.75
2024-02-18,10:00,10,18,2,6,1,12.0,75.3,5,Medium,4.75,4.84,0.41,0.2,0.12,0.0,3.65,4.38
2024-02-18,11:00,11,18,2,6,1,12.4,82.3,3,Medium,4.38,4.76,0.37,0.22,0.1,0.0,3.1,3.79
2024-02-18,12:00,12,18,2,6,1,13.9,77.6,2,Medium,3.79,4.31,0.22,0.19,0.1,0.0,2.61,3.12
2024-02-18,13:00,13,18,2,6,1,13.1,83.3,2,Low,3.12,3.76,0.22,0.19,0.1,0.0,2.78,3.29
2024-02-18,14:00,14,18,2,6,1,14.1,79.9,3,Low,3.29,3.4,0.15,0.2,0.1,0.0,2.27,2.72
2024-02-18,15:00,15,18,2,6,1,16.1,75.5,1,Medium,2.72,3.04,0.0,0.22,0.09,0.0,2.13,2.44
2024-02-18,16:00,16,18,2,6,1,15.3,74.8,4,Low,2.44,2.82,0.05,0.2,0.11,0.0,2.18,2.54
2024-02-18,17:00,17,18,2,6,1,13.0,71.0,5,Low,2.54,2.57,0.23,0.2,0.12,0.0,4.1,4.65
2024-02-18,18:00,18,18,2,6,1,11.8,85.5,2,High,4.65,3.21,0.59,0.2,0.22,0.0,6.46,7.47
2024-02-18,19:00,19,18,2,6,1,13.4,85.9,2,High,7.47,4.89,0.36,0.19,0.22,0.85,6.19,7.81
2024-02-18,20:00,20,18,2,6,1,10.1,80.0,3,Medium,7.81,6.64,0.61,0.2,0.28,0.0,5.63,6.72
2024-02-18,21:00,21,18,2,6,1,10.0,79.9,3,High,6.72,7.33,0.84,0.22,0.28,0.0,7.21,8.55
2024-02-18,22:00,22,18,2,6,1,10.0,81.2,1,Medium,8.55,7.69,0.62,0.2,0.15,0.0,3.84,4.81
2024-02-18,23:00,23,18,2,6,1,10.0,88.2,4,Low,4.81,6.69,0.46,0.2,0.35,0.0,2.67,3.68
2024-02-19,00:00,0,19,2,0,0,10.0,85.8,3,Low,3.68,5.68,0.46,0.2,0.1,0.0,1.34,2.1
2024-02-19,01:00,1,19,2,0,0,10.0,89.4,3,Low,2.1,3.53,0.46,0.19,0.1,0.0,1.11,1.86
2024-02-19,02:00,2,19,2,0,0,10.0,83.4,5,Low,1.86,2.55,0.46,0.2,0.12,0.0,1.65,2.43
2024-02-19,03:00,3,19,2,0,0,10.0,83.9,3,Low,2.43,2.13,0.46,0.19,0.1,0.0,1.33,2.08
2024-02-19,04:00,4,19,2,0,0,10.0,86.3,1,Low,2.08,2.12,0.46,0.2,0.09,0.0,0.71,1.46
2024-02-19,05:00,5,19,2,0,0,10.0,83.5,3,Low,1.46,1.99,0.46,0.21,0.1,0.0,0.92,1.69
2024-02-19,06:00,6,19,2,0,0,10.0,87.0,1,Medium,1.69,1.74,0.62,0.2,0.09,0.0,3.03,3.94
2024-02-19,07:00,7,19,2,0,0,10.0,81.9,3,Medium,3.94,2.36,0.62,0.2,0.1,0.0,3.54,4.46
2024-02-19,08:00,8,19,2,0,0,10.0,82.8,4,Medium,4.46,3.36,0.62,0.19,0.11,0.0,3.82,4.74
2024-02-19,09:00,9,19,2,0,0,12.5,83.1,4,Medium,4.74,4.38,0.36,0.19,0.11,0.0,2.77,3.43
2024-02-19,10:00,10,19,2,0,0,13.5,71.7,1,High,3.43,4.21,0.35,0.21,0.09,0.85,1.51,3.01
2024-02-19,11:00,11,19,2,0,0,13.9,84.8,2,Medium,3.01,3.73,0.22,0.22,0.1,0.0,2.23,2.77
2024-02-19,12:00,12,19,2,0,0,15.9,78.8,3,Low,2.77,3.07,0.01,0.21,0.1,0.0,2.09,2.41
2024-02-19,13:00,13,19,2,0,0,12.1,88.7,1,Low,2.41,2.73,0.3,0.21,0.09,0.0,1.0,1.6
2024-02-19,14:00,14,19,2,0,0,16.0,71.3,1,Low,1.6,2.26,0.0,0.2,0.09,0.0,1.08,1.37
2024-02-19,15:00,15,19,2,0,0,15.7,78.2,2,Medium,1.37,1.79,0.03,0.22,0.1,0.0,1.39,1.74
2024-02-19,16:00,16,19,2,0,0,12.9,75.8,1,Low,1.74,1.57,0.24,0.22,0.09,0.0,1.08,1.63
2024-02-19,17:00,17,19,2,0,0,14.4,79.6,1,Medium,1.63,1.58,0.17,0.21,0.09,0.0,3.74,4.21
2024-02-19,18:00,18,19,2,0,0,11.1,77.1,3,High,4.21,2.53,0.68,0.21,0.28,0.0,6.36,7.53
2024-02-19,19:00,19,19,2,0,0,12.0,79.5,3,High,7.53,4.46,0.56,0.21,0.28,0.85,6.41,8.31
2024-02-19,20:00,20,19,2,0,0,10.0,83.5,2,High,8.31,6.68,0.84,0.21,0.22,0.85,6.35,8.47
2024-02-19,21:00,21,19,2,0,0,10.0,87.8,3,Medium,8.47,8.1,0.62,0.21,0.28,0.0,5.82,6.93
2024-02-19,22:00,22,19,2,0,0,10.0,91.2,1,High,6.93,7.9,0.84,0.2,0.15,0.0,3.6,4.79
2024-02-19,23:00,23,19,2,0,0,10.0,81.8,2,Medium,4.79,6.73,0.62,0.22,0.22,0.0,2.44,3.5
2024-02-20,00:00,0,20,2,1,0,10.0,86.5,4,Low,3.5,5.07,0.46,0.2,0.11,0.0,1.45,2.22
2024-02-20,01:00,1,20,2,1,0,10.0,82.7,3,Low,2.22,3.5,0.46,0.2,0.1,0.0,1.73,2.49
2024-02-20,02:00,2,20,2,1,0,10.0,82.5,2,Low,2.49,2.74,0.46,0.2,0.1,0.0,1.17,1.93
2024-02-20,03:00,3,20,2,1,0,10.0,82.8,2,Low,1.93,2.21,0.46,0.2,0.1,0.0,1.21,1.97
2024-02-20,04:00,4,20,2,1,0,10.0,83.7,5,Low,1.97,2.13,0.46,0.2,0.12,0.0,1.71,2.49
2024-02-20,05:00,5,20,2,1,0,10.0,82.3,4,Low,2.49,2.13,0.46,0.22,0.11,0.0,1.66,2.45
2024-02-20,06:00,6,20,2,1,0,10.0,85.7,2,Low,2.45,2.3,0.46,0.19,0.1,0.0,2.31,3.06
2024-02-20,07:00,7,20,2,1,0,10.0,88.4,5,Medium,3.06,2.67,0.62,0.21,0.12,0.0,3.5,4.45
2024-02-20,08:00,8,20,2,1,0,10.0,82.3,3,High,4.45,3.32,0.84,0.2,0.1,0.0,4.7,5.84
2024-02-20,09:00,9,20,2,1,0,10.3,80.5,1,Medium,5.84,4.45,0.59,0.21,0.09,0.0,2.74,3.63
2024-02-20,10:00,10,20,2,1,0,13.0,81.3,1,Medium,3.63,4.64,0.31,0.21,0.09,0.0,2.09,2.7
2024-02-20,11:00,11,20,2,1,0,14.7,73.9,1,Medium,2.7,4.06,0.13,0.21,0.09,0.0,1.83,2.26
2024-02-20,12:00,12,20,2,1,0,13.8,76.8,1,High,2.26,2.86,0.31,0.19,0.09,0.0,1.86,2.45
2024-02-20,13:00,13,20,2,1,0,17.8,81.2,1,High,2.45,2.47,0.0,0.19,0.09,0.0,2.11,2.39
2024-02-20,14:00,14,20,2,1,0,15.4,78.9,1,Medium,2.39,2.37,0.06,0.2,0.09,0.0,1.52,1.87
2024-02-20,15:00,15,20,2,1,0,15.9,77.2,1,Medium,1.87,2.24,0.01,0.21,0.09,0.0,1.45,1.76
2024-02-20,16:00,16,20,2,1,0,12.3,88.7,1,Medium,1.76,2.01,0.38,0.22,0.09,0.0,1.85,2.54
2024-02-20,17:00,17,20,2,1,0,13.3,80.8,1,Medium,2.54,2.06,0.28,0.22,0.09,0.0,4.23,4.82
2024-02-20,18:00,18,20,2,1,0,13.6,75.3,3,Medium,4.82,3.04,0.25,0.2,0.28,0.0,5.44,6.17
2024-02-20,19:00,19,20,2,1,0,11.9,90.2,3,Medium,6.17,4.51,0.42,0.21,0.28,0.0,5.35,6.26
2024-02-20,20:00,20,20,2,1,0,10.0,89.2,3,Medium,6.26,5.75,0.62,0.2,0.28,0.0,5.8,6.9
2024-02-20,21:00,21,20,2,1,0,10.5,82.4,2,Medium,6.9,6.44,0.57,0.21,0.22,0.0,5.24,6.24
2024-02-20,22:00,22,20,2,1,0,10.0,89.8,5,High,6.24,6.47,0.84,0.21,0.42,0.0,4.67,6.14
2024-02-20,23:00,23,20,2,1,0,10.0,82.0,2,Low,6.14,6.43,0.46,0.22,0.22,0.0,2.67,3.57
2024-02-21,00:00,0,21,2,2,0,10.0,80.4,2,Low,3.57,5.32,0.46,0.2,0.1,0.0,1.4,2.16
2024-02-21,01:00,1,21,2,2,0,10.0,79.3,3,Low,2.16,3.96,0.46,0.21,0.1,0.0,1.18,1.95
2024-02-21,02:00,2,21,2,2,0,10.0,90.3,5,Low,1.95,2.56,0.46,0.22,0.12,0.0,1.35,2.15
2024-02-21,03:00,3,21,2,2,0,10.0,83.0,3,Low,2.15,2.09,0.46,0.21,0.1,0.0,1.07,1.84
2024-02-21,04:00,4,21,2,2,0,10.0,80.4,1,Low,1.84,1.98,0.46,0.22,0.09,0.0,0.97,1.74
2024-02-21,05:00,5,21,2,2,0,10.0,86.5,2,Low,1.74,1.91,0.46,0.22,0.1,0.0,1.38,2.16
2024-02-21,06:00,6,21,2,2,0,10.0,82.1,3,Medium,2.16,1.91,0.62,0.2,0.1,0.0,3.52,4.44
2024-02-21,07:00,7,21,2,2,0,10.0,90.9,2,Medium,4.44,2.78,0.62,0.21,0.1,0.0,3.56,4.49
2024-02-21,08:00,8,21,2,2,0,10.6,82.2,3,Medium,4.49,3.7,0.56,0.21,0.1,0.0,3.75,4.62
2024-02-21,09:00,9,21,2,2,0,11.1,78.4,2,Medium,4.62,4.52,0.51,0.2,0.1,0.0,2.21,3.02
2024-02-21,10:00,10,21,2,2,0,12.1,81.8,1,Medium,3.02,4.04,0.4,0.19,0.09,0.0,2.03,2.71
2024-02-21,11:00,11,21,2,2,0,14.4,73.5,1,Low,2.71,3.45,0.12,0.21,0.09,0.0,1.19,1.61
2024-02-21,12:00,12,21,2,2,0,13.5,85.0,2,Low,1.61,2.45,0.19,0.19,0.1,0.0,1.18,1.66
2024-02-21,13:00,13,21,2,2,0,15.4,79.1,2,Low,1.66,1.99,0.05,0.21,0.1,0.0,1.23,1.59
2024-02-21,14:00,14,21,2,2,0,17.0,76.2,1,Low,1.59,1.62,0.0,0.21,0.09,0.0,1.41,1.71
2024-02-21,15:00,15,21,2,2,0,18.1,74.2,3,Low,1.71,1.65,0.0,0.2,0.1,0.0,1.49,1.79
2024-02-21,16:00,16,21,2,2,0,14.8,82.1,2,Low,1.79,1.7,0.09,0.2,0.1,0.0,1.16,1.55
2024-02-21,17:00,17,21,2,2,0,14.5,74.3,2,Low,1.55,1.68,0.11,0.19,0.1,0.0,2.93,3.33
2024-02-21,18:00,18,21,2,2,0,12.0,85.3,3,High,3.33,2.22,0.56,0.2,0.28,0.0,6.26,7.3
2024-02-21,19:00,19,21,2,2,0,12.2,77.3,2,High,7.3,4.06,0.53,0.21,0.22,0.85,6.25,8.06
2024-02-21,20:00,20,21,2,2,0,11.7,79.1,3,Medium,8.06,6.23,0.45,0.21,0.28,0.0,6.23,7.17
2024-02-21,21:00,21,21,2,2,0,10.0,84.9,1,High,7.17,7.51,0.84,0.22,0.15,0.0,6.82,8.03
2024-02-21,22:00,22,21,2,2,0,10.0,84.6,2,Medium,8.03,7.75,0.62,0.19,0.22,0.0,3.77,4.8
2024-02-21,23:00,23,21,2,2,0,10.0,84.8,3,Medium,4.8,6.67,0.62,0.2,0.28,0.0,3.16,4.26
2024-02-22,00:00,0,22,2,3,0,10.0,75.7,3,Low,4.26,5.7,0.46,0.21,0.1,0.0,1.81,2.58
2024-02-22,01:00,1,22,2,3,0,10.0,86.3,3,Low,2.58,3.88,0.46,0.2,0.1,0.0,1.15,1.91
2024-02-22,02:00,2,22,2,3,0,10.0,87.7,3,Low,1.91,2.92,0.46,0.2,0.1,0.0,1.13,1.89
2024-02-22,03:00,3,22,2,3,0,10.0,85.5,5,Low,1.89,2.13,0.46,0.21,0.12,0.0,1.46,2.25
2024-02-22,04:00,4,22,2,3,0,10.0,82.0,3,Low,2.25,2.02,0.46,0.21,0.1,0.0,1.03,1.8
2024-02-22,05:00,5,22,2,3,0,10.0,79.5,3,Low,1.8,1.98,0.46,0.21,0.1,0.0,1.03,1.8
2024-02-22,06:00,6,22,2,3,0,10.0,77.3,2,Medium,1.8,1.95,0.62,0.19,0.1,0.0,2.91,3.82
2024-02-22,07:00,7,22,2,3,0,10.0,76.9,3,Medium,3.82,2.47,0.62,0.21,0.1,0.0,3.74,4.67
2024-02-22,08:00,8,22,2,3,0,10.0,89.0,5,High,4.67,3.43,0.84,0.21,0.12,0.0,5.38,6.55
2024-02-22,09:00,9,22,2,3,0,12.6,78.0,2,Medium,6.55,5.01,0.35,0.2,0.1,0.0,2.97,3.62
2024-02-22,10:00,10,22,2,3,0,11.5,84.2,1,Medium,3.62,4.95,0.47,0.2,0.09,0.0,1.9,2.66
2024-02-22,11:00,11,22,2,3,0,13.4,76.5,4,Medium,2.66,4.28,0.27,0.2,0.11,0.0,2.33,2.91
2024-02-22,12:00,12,22,2,3,0,17.3,70.8,1,Low,2.91,3.06,0.0,0.22,0.09,0.0,1.29,1.6
2024-02-22,13:00,13,22,2,3,0,13.7,73.6,2,Low,1.6,2.39,0.18,0.2,0.1,0.0,1.48,1.96
2024-02-22,14:00,14,22,2,3,0,12.9,80.3,1,Medium,1.96,2.16,0.32,0.19,0.09,0.0,1.49,2.09
2024-02-22,15:00,15,22,2,3,0,16.2,74.2,2,Medium,2.09,1.88,0.0,0.21,0.1,0.0,1.66,1.97
2024-02-22,16:00,16,22,2,3,0,14.5,74.5,1,Low,1.97,2.01,0.11,0.2,0.09,0.0,1.28,1.68
2024-02-22,17:00,17,22,2,3,0,12.6,68.8,4,Low,1.68,1.91,0.26,0.21,0.11,0.0,3.45,4.03
2024-02-22,18:00,18,22,2,3,0,13.5,79.2,3,High,4.03,2.56,0.35,0.19,0.28,0.0,6.12,6.94
2024-02-22,19:00,19,22,2,3,0,12.1,87.5,1,High,6.94,4.22,0.54,0.2,0.15,0.85,6.26,8.0
2024-02-22,20:00,20,22,2,3,0,11.7,80.0,3,Medium,8.0,6.32,0.45,0.21,0.28,0.0,5.97,6.91
2024-02-22,21:00,21,22,2,3,0,10.0,82.7,4,Low,6.91,7.28,0.46,0.22,0.35,0.0,4.4,5.43
2024-02-22,22:00,22,22,2,3,0,10.0,81.4,3,Medium,5.43,6.78,0.62,0.2,0.28,0.0,2.94,4.04
2024-02-22,23:00,23,22,2,3,0,10.0,81.3,2,Low,4.04,5.46,0.46,0.19,0.22,0.0,1.74,2.61
2024-02-23,00:00,0,23,2,4,0,10.0,82.8,2,Low,2.61,4.03,0.46,0.21,0.1,0.0,1.32,2.09
2024-02-23,01:00,1,23,2,4,0,10.0,90.7,3,Low,2.09,2.91,0.46,0.19,0.1,0.0,1.23,1.98
2024-02-23,02:00,2,23,2,4,0,10.0,90.7,3,Low,1.98,2.23,0.46,0.2,0.1,0.0,1.33,2.09
2024-02-23,03:00,3,23,2,4,0,10.0,81.6,2,Low,2.09,2.05,0.46,0.19,0.1,0.0,1.27,2.02
2024-02-23,04:00,4,23,2,4,0,10.0,78.5,4,Low,2.02,2.03,0.46,0.19,0.11,0.0,1.42,2.18
2024-02-23,05:00,5,23,2,4,0,10.0,80.9,3,Low,2.18,2.1,0.46,0.21,0.1,0.0,1.31,2.08
2024-02-23,06:00,6,23,2,4,0,10.0,83.1,4,Low,2.08,2.09,0.46,0.2,0.11,0.0,2.56,3.33
2024-02-23,07:00,7,23,2,4,0,10.0,80.8,1,High,3.33,2.53,0.84,0.19,0.09,0.0,3.71,4.83
2024-02-23,08:00,8,23,2,4,0,11.0,84.5,4,Medium,4.83,3.41,0.52,0.2,0.11,0.0,4.24,5.07
2024-02-23,09:00,9,23,2,4,0,12.4,81.7,2,Low,5.07,4.41,0.28,0.19,0.1,0.0,2.15,2.72
2024-02-23,10:00,10,23,2,4,0,14.3,75.2,1,Low,2.72,4.21,0.13,0.21,0.09,0.0,1.17,1.6
2024-02-23,11:00,11,23,2,4,0,13.4,80.1,1,Low,1.6,3.13,0.2,0.19,0.09,0.0,0.98,1.46
2024-02-23,12:00,12,23,2,4,0,14.4,77.5,1,Medium,1.46,1.93,0.17,0.21,0.09,0.0,1.34,1.81
2024-02-23,13:00,13,23,2,4,0,14.3,78.5,1,Low,1.81,1.62,0.13,0.19,0.09,0.0,1.43,1.84
2024-02-23,14:00,14,23,2,4,0,14.6,74.6,1,Medium,1.84,1.7,0.14,0.21,0.09,0.0,1.61,2.05
2024-02-23,15:00,15,23,2,4,0,14.0,71.8,1,Low,2.05,1.9,0.15,0.21,0.09,0.0,1.27,1.72
2024-02-23,16:00,16,23,2,4,0,16.0,78.6,1,Medium,1.72,1.87,0.0,0.21,0.09,0.0,1.4,1.7
2024-02-23,17:00,17,23,2,4,0,12.5,71.7,1,Low,1.7,1.82,0.27,0.21,0.09,0.0,3.04,3.61
2024-02-23,18:00,18,23,2,4,0,10.4,90.7,2,Medium,3.61,2.34,0.58,0.22,0.22,0.0,4.23,5.25
2024-02-23,19:00,19,23,2,4,0,10.0,89.1,2,High,5.25,3.52,0.84,0.21,0.22,0.85,5.23,7.35
2024-02-23,20:00,20,23,2,4,0,10.0,85.7,4,High,7.35,5.4,0.84,0.21,0.35,0.85,6.21,8.46
2024-02-23,21:00,21,23,2,4,0,10.0,84.3,2,Medium,8.46,7.02,0.62,0.2,0.22,0.0,5.78,6.82
2024-02-23,22:00,22,23,2,4,0,10.0,79.5,2,High,6.82,7.54,0.84,0.21,0.22,0.0,4.39,5.66
2024-02-23,23:00,23,23,2,4,0,10.0,81.0,2,Low,5.66,6.98,0.46,0.21,0.22,0.0,2.61,3.5
2024-02-24,00:00,0,24,2,5,1,10.0,82.4,4,Low,3.5,5.33,0.46,0.19,0.11,0.0,1.91,2.67
2024-02-24,01:00,1,24,2,5,1,10.0,78.5,4,Low,2.67,3.94,0.46,0.2,0.11,0.0,1.67,2.44
2024-02-24,02:00,2,24,2,5,1,10.0,81.8,3,Low,2.44,2.87,0.46,0.2,0.1,0.0,1.17,1.93
2024-02-24,03:00,3,24,2,5,1,10.0,86.0,2,Low,1.93,2.35,0.46,0.22,0.1,0.0,1.02,1.8
2024-02-24,04:00,4,24,2,5,1,10.0,84.3,4,Low,1.8,2.06,0.46,0.2,0.11,0.0,1.16,1.93
2024-02-24,05:00,5,24,2,5,1,10.0,88.4,3,Low,1.93,1.89,0.46,0.22,0.1,0.0,1.08,1.86
2024-02-24,06:00,6,24,2,5,1,10.0,77.3,3,Low,1.86,1.86,0.46,0.21,0.1,0.0,2.37,3.14
2024-02-24,07:00,7,24,2,5,1,10.0,81.4,3,Medium,3.14,2.31,0.62,0.2,0.1,0.0,3.45,4.37
2024-02-24,08:00,8,24,2,5,1,12.9,81.6,5,Medium,4.37,3.12,0.32,0.21,0.12,0.0,4.11,4.76
2024-02-24,09:00,9,24,2,5,1,10.8,87.7,4,Medium,4.76,4.09,0.54,0.21,0.11,0.0,3.6,4.46
2024-02-24,10:00,10,24,2,5,1,13.6,75.8,5,Medium,4.46,4.53,0.25,0.2,0.12,0.0,3.3,3.87
2024-02-24,11:00,11,24,2,5,1,13.1,84.5,4,Low,3.87,4.36,0.22,0.21,0.11,0.0,2.75,3.29
2024-02-24,12:00,12,24,2,5,1,17.9,66.6,4,Medium,3.29,3.87,0.0,0.21,0.11,0.0,3.32,3.64
2024-02-24,13:00,13,24,2,5,1,14.3,82.0,2,Medium,3.64,3.6,0.18,0.2,0.1,0.0,2.67,3.15
2024-02-24,14:00,14,24,2,5,1,15.7,86.6,4,High,3.15,3.36,0.04,0.2,0.11,0.0,4.27,4.62
2024-02-24,15:00,15,24,2,5,1,15.7,76.6,3,Low,4.62,3.8,0.02,0.21,0.1,0.0,2.53,2.86
2024-02-24,16:00,16,24,2,5,1,13.2,77.9,5,Low,2.86,3.54,0.21,0.2,0.12,0.0,2.22,2.75
2024-02-24,17:00,17,24,2,5,1,14.0,75.0,2,Low,2.75,3.41,0.15,0.21,0.1,0.0,3.48,3.94
2024-02-24,18:00,18,24,2,5,1,14.6,69.8,3,High,3.94,3.18,0.2,0.21,0.28,0.0,6.48,7.17
2024-02-24,19:00,19,24,2,5,1,11.5,78.9,4,Low,7.17,4.62,0.34,0.21,0.35,0.0,4.46,5.36
2024-02-24,20:00,20,24,2,5,1,10.0,84.1,4,High,5.36,5.49,0.84,0.21,0.35,0.85,5.91,8.16
2024-02-24,21:00,21,24,2,5,1,10.0,82.2,4,Low,8.16,6.9,0.46,0.19,0.35,0.0,5.01,6.01
2024-02-24,22:00,22,24,2,5,1,10.0,81.9,2,High,6.01,6.51,0.84,0.22,0.22,0.0,3.55,4.83
2024-02-24,23:00,23,24,2,5,1,10.0,89.4,3,Low,4.83,6.33,0.46,0.22,0.28,0.0,2.66,3.62
